61 1805 50
8 9 1000
8 29 1000
9 29 1000
8 47 0.0195
9 47 0.0195
8 30 0.4671
9 30 0.4671
9 31 0.4671
8 31 0.4671
8 32 0.3704
9 32 0.3704
8 10 0.9405
9 10 0.9405
8 11 0.258
9 11 0.258
8 6 0.2985
9 6 0.2985
8 33 0.148
9 33 0.148
8 12 0.3845
9 12 0.3845
9 13 0.3845
8 13 0.3845
8 34 0.057
9 34 0.057
9 35 0.057
8 35 0.057
8 48 0.006
9 48 0.006
8 14 0.4935
9 14 0.4935
8 15 0.2985
9 15 0.2985
8 36 0.1475
9 36 0.1475
9 37 0.1475
8 37 0.1475
8 16 0.4415
9 16 0.4415
9 17 0.4415
9 18 0.4415
8 17 0.4415
8 18 0.4415
8 38 1000
9 38 1000
8 49 0.09671
9 49 0.09671
8 50 0.09
9 50 0.09
8 39 0.1376
9 39 0.1376
8 40 0.041
9 40 0.041
8 7 0.5915
9 7 0.5915
8 19 0.4795
9 19 0.4795
8 2 0.541
9 2 0.541
8 41 0.1635
9 41 0.1635
9 42 0.1635
8 42 0.1635
8 51 0.01019
9 51 0.01019
8 52 0.0005
9 52 0.0005
8 53 0.0285
9 53 0.0285
8 20 0.6135
9 20 0.6135
9 21 0.6135
8 21 0.6135
8 54 0.0395
9 54 0.0395
8 43 0.1025
9 43 0.1025
8 22 0.6095
9 22 0.6095
8 44 0.3604
9 44 0.3604
8 27 1000
9 27 1000
9 28 1000
8 28 1000
8 55 0.009
9 55 0.009
9 56 0.009
8 56 0.009
8 45 0.1216
9 45 0.1216
8 23 0.47
9 23 0.47
8 24 0.4735
9 24 0.4735
8 25 0.631
9 25 0.631
8 3 0.3795
9 3 0.3795
8 46 0.427
9 46 0.427
8 26 0.671
9 26 0.671
8 4 0.721
9 4 0.721
9 5 0.721
8 5 0.721
8 1 0.5795
9 1 0.5795
29 47 0.5061
29 59 0.2544
29 30 1000
29 31 1000
29 32 0.8116
29 57 0.0886
29 10 1000
29 11 0.2379
29 6 0.2887
29 58 0.153
29 33 0.2031
29 12 0.3431
