98 4753 50
38 39 1000
38 73 0.2544
39 73 0.2544
39 74 0.2544
38 74 0.2544
38 68 0.0886
39 68 0.0886
39 69 0.0886
39 70 0.0886
38 69 0.0886
38 70 0.0886
38 75 0.008205
39 75 0.008205
39 76 0.008205
38 76 0.008205
38 13 0.2379
39 13 0.2379
39 14 0.2379
39 15 0.2379
38 14 0.2379
38 15 0.2379
38 71 0.153
39 71 0.153
39 72 0.153
38 72 0.153
38 40 0.2031
39 40 0.2031
38 16 0.3431
39 16 0.3431
39 17 0.3431
39 18 0.3431
38 17 0.3431
38 18 0.3431
38 54 0.1955
39 54 0.1955
39 55 0.1955
38 55 0.1955
38 41 0.2677
39 41 0.2677
39 42 0.2677
39 43 0.2677
38 42 0.2677
38 43 0.2677
38 19 0.4703
39 19 0.4703
39 20 0.4703
39 21 0.4703
39 22 0.4703
39 23 0.4703
39 24 0.4703
39 25 0.4703
39 26 0.4703
38 20 0.4703
38 21 0.4703
38 22 0.4703
38 23 0.4703
38 24 0.4703
38 25 0.4703
38 26 0.4703
38 56 0.1966
39 56 0.1966
39 57 0.1966
39 58 0.1966
38 57 0.1966
38 58 0.1966
38 59 0.2
39 59 0.2
39 60 0.2
39 61 0.2
38 60 0.2
38 61 0.2
38 44 0.3166
39 44 0.3166
39 45 0.3166
38 45 0.3166
38 62 0.005582
39 62 0.005582
38 46 0.06051
39 46 0.06051
38 10 0.5482
39 10 0.5482
39 11 0.5482
39 12 0.5482
38 11 0.5482
38 12 0.5482
38 27 0.3728
39 27 0.3728
39 28 0.3728
39 29 0.3728
38 28 0.3728
38 29 0.3728
38 3 0.3831
39 3 0.3831
39 4 0.3831
38 4 0.3831
38 63 0.06951
39 63 0.06951
39 64 0.06951
38 64 0.06951
38 65 0.1789
39 65 0.1789
38 30 0.4543
39 30 0.4543
39 31 0.4543
39 32 0.4543
38 31 0.4543
38 32 0.4543
38 77 0.01601
39 77 0.01601
38 47 0.2231
39 47 0.2231
39 48 0.2231
38 48 0.2231
38 33 0.6582
39 33 0.6582
38 49 1.414
39 49 1.414
39 50 1.414
39 51 1.414
38 50 1.414
38 51 1.414
38 52 0.2546
39 52 0.2546
39 53 0.2546
38 53 0.2546
38 34 0.3005
39 34 0.3005
39 35 0.3005
38 35 0.3005
38 36 0.6549
39 36 0.6549
38 5 0.4226
39 5 0.4226
39 6 0.4226
38 6 0.4226
38 37 0.8347
39 37 0.8347
38 7 0.6774
39 7 0.6774
39 8 0.6774
39 9 0.6774
38 8 0.6774
38 9 0.6774
38 1 0.5051
39 1 0.5051
39 2 0.5051
38 2 0.5051
73 74 1000
73 68 1000
74 68 1000
74 69 1000
74 70 1000
73 69 1000
73 70 1000
73 75 0.2553
74 75 0.2553
74 76 0.2553
73 76 0.2553
73 13 0.3503
74 13 0.3503
74 14 0.3503
74 15 0.3503
73 14 0.3503
73 15 0.3503
73 71 0.349
74 71 0.349
74 72 0.349
73 72 0.349
73 40 0.341
74 40 0.341
73 16 0.4508
74 16 0.4508
74 17 0.4508
74 18 0.4508
73 17 0.4508
73 18 0.4508
73 54 1000
74 54 1000
74 55 1000
73 55 1000
73 41 0.3738
74 41 0.3738
74 42 0.3738
74 43 0.3738
73 42 0.3738
73 43 0.3738
73 19 0.5256
74 19 0.5256
74 20 0.5256
74 21 0.5256
74 22 0.5256
74 23 0.5256
74 24 0.5256
74 25 0.5256
74 26 0.5256
73 20 0.5256
73 21 0.5256
73 22 0.5256
73 23 0.5256
73 24 0.5256
73 25 0.5256
73 26 0.5256
73 56 0.07289
74 56 0.07289
74 57 0.07289
74 58 0.07289
73 57 0.07289
73 58 0.07289
73 59 0.4041
74 59 0.4041
74 60 0.4041
74 61 0.4041
73 60 0.4041
73 61 0.4041
73 44 0.6592
74 44 0.6592
74 45 0.6592
73 45 0.6592
73 46 0.4015
74 46 0.4015
73 10 0.6579
74 10 0.6579
74 11 0.6579
74 12 0.6579
73 11 0.6579
73 12 0.6579
73 27 0.4226
74 27 0.4226
74 28 0.4226
74 29 0.4226
73 28 0.4226
73 29 0.4226
73 3 0.2374
74 3 0.2374
74 4 0.2374
73 4 0.2374
73 63 0.2775
74 63 0.2775
74 64 0.2775
73 64 0.2775
73 78 0.6863
74 78 0.6863
74 79 0.6863
73 79 0.6863
73 65 1.143
74 65 1.143
73 80 0.204
74 80 0.204
74 81 0.204
74 82 0.204
74 83 0.204
74 84 0.204
73 81 0.204
73 82 0.204
73 83 0.204
73 84 0.204
73 30 0.4394
74 30 0.4394
74 31 0.4394
74 32 0.4394
73 31 0.4394
73 32 0.4394
73 77 0.6305
74 77 0.6305
73 47 0.3256
74 47 0.3256
74 48 0.3256
73 48 0.3256
73 33 0.5056
74 33 0.5056
73 49 0.8604
74 49 0.8604
74 50 0.8604
74 51 0.8604
73 50 0.8604
73 51 0.8604
73 52 0.2954
74 52 0.2954
74 53 0.2954
73 53 0.2954
73 34 0.5815
74 34 0.5815
74 35 0.5815
73 35 0.5815
73 36 0.7441
