84 3486 50
4 5 0.3919
4 6 0.3306
4 7 0.5165
4 49 0.5238
4 50 0.6526
4 8 1000
4 9 0.2496
4 32 0.1537
4 51 1000
4 52 0.5632
4 53 0.4941
4 10 0.4909
4 11 0.1039
4 12 0.4321
4 13 0.09064
4 54 0.4829
4 55 0.82
4 56 0.4069
4 57 0.4069
4 58 0.1132
4 14 0.1132
4 15 0.1132
4 16 0.3693
4 59 0.3284
4 41 0.1132
4 42 0.1132
4 60 0.1308
4 61 0.1132
4 62 0.3256
4 43 0.1132
4 63 0.1132
4 17 0.2643
4 64 0.09434
4 44 0.09434
4 18 0.1132
4 65 0.4249
4 2 1000
4 45 0.1
4 66 0.3875
4 67 0.2132
4 46 0.1806
4 35 0.1132
4 36 0.148
4 19 0.1189
4 20 0.3132
4 68 0.357
4 69 0.6228
4 21 0.1268
4 70 0.142
4 71 0.142
4 22 0.1132
4 72 0.2468
4 37 0.1834
4 39 0.1893
4 23 0.09623
4 73 0.2356
4 74 0.2535
4 75 0.2535
4 33 0.2825
4 24 0.1132
4 48 0.1254
4 76 0.08814
4 77 0.1973
4 78 0.1955
4 25 0.749
4 79 0.2256
4 26 0.1183
4 38 0.1275
4 27 0.1132
4 80 0.1132
4 28 0.1132
4 47 0.1132
4 81 0.1132
4 82 0.2476
4 40 0.5767
4 29 0.1351
4 83 1000
4 34 0.3125
4 3 0.172
4 84 0.366
4 30 0.07646
4 31 0.151
4 1 0.07532
5 6 0.3168
5 7 0.3962
5 49 0.2216
5 50 0.5897
5 8 0.2531
5 9 0.2883
5 51 0.9089
5 52 0.5147
5 10 0.583
5 11 0.2155
5 12 0.5397
5 13 0.1671
5 54 0.5271
5 55 0.785
5 56 0.4033
5 57 0.4033
5 58 0.1429
5 14 0.1429
5 15 0.1429
5 16 0.3672
5 59 0.316
5 41 0.1429
5 42 0.1429
5 60 0.1604
5 61 0.1429
5 62 0.3491
5 43 0.1429
5 63 0.1429
5 64 0.1429
5 44 0.1286
5 18 0.1429
5 65 0.3443
5 2 0.4497
5 45 0.1429
5 66 0.4323
5 67 0.2215
5 46 0.1381
5 35 0.1537
5 36 0.1772
5 19 0.1586
5 20 0.5669
5 68 0.3488
5 69 0.5286
5 21 0.1658
5 70 0.1716
5 71 0.1716
5 22 0.1429
5 72 0.2531
5 37 0.1946
5 39 0.1811
5 23 0.1429
5 73 0.1325
5 33 0.2752
5 24 0.1429
5 48 0.1998
5 77 0.2308
5 25 0.3582
5 79 0.2593
5 26 0.148
5 38 0.1629
5 27 0.1429
5 80 0.1429
5 28 0.1429
5 47 0.1429
5 81 0.1429
5 82 0.275
5 40 1000
5 29 0.1721
5 83 0.3808
5 34 0.2996
5 84 0.3686
5 30 0.0406
6 7 1000
6 49 0.3909
6 50 0.6228
6 8 0.2508
6 9 0.3407
6 32 0.193
6 51 0.9781
6 52 0.5439
6 53 0.3466
6 10 0.8064
6 11 0.216
6 12 0.6132
6 13 0.1664
6 54 0.5587
6 55 0.8207
6 56 1000
6 57 1000
6 58 0.1543
6 14 0.1565
6 15 0.1739
6 16 1000
6 59 0.2454
6 41 0.1261
6 42 0.113
6 60 0.08711
6 61 0.1391
6 62 0.278
6 43 0.1109
6 63 0.1
6 17 0.4062
6 64 0.1217
6 44 0.1174
6 18 0.1413
6 65 0.2206
6 2 0.3864
6 45 0.0913
6 66 0.3054
6 67 0.1693
6 46 0.08037
6 35 0.163
6 36 0.1869
6 19 0.1652
6 20 0.5217
6 68 0.2894
6 69 0.4316
6 21 0.08693
6 70 0.1201
6 71 0.1201
6 22 0.15
6 72 0.2209
6 37 0.1745
6 39 0.1931
6 23 0.1739
6 73 0.2762
6 74 0.2563
6 75 0.2563
6 33 0.405
6 24 0.1674
6 48 0.1876
6 76 0.1121
6 77 0.2024
6 25 0.2124
6 79 0.3189
6 26 0.1681
6 38 0.157
6 27 0.1739
6 80 0.1065
6 28 0.1609
6 47 0.1413
6 81 0.06304
6 82 0.2587
6 40 0.49
6 29 0.2009
6 83 0.5268
6 34 0.4312
6 3 1000
6 84 0.5339
6 30 0.1348
6 31 0.2255
6 1 0.1843
7 49 1000
7 50 1.061
7 8 0.3786
7 9 0.3966
7 51 1000
7 52 0.6254
7 53 0.3519
7 10 0.404
7 11 0.07146
7 12 0.3292
7 13 0.1111
7 54 0.5789
7 55 1000
7 56 0.424
7 57 0.424
7 58 0.1567
7 14 0.1367
7 15 0.215
7 16 1000
7 59 0.2667
7 41 0.1083
7 42 0.035
7 60 0.02671
7 61 0.05
7 62 0.2396
7 43 0.03333
7 63 0.02
7 64 0.01167
7 44 0.01083
7 18 0.03583
7 2 0.5782
7 45 0.02333
7 66 0.2755
7 67 0.1217
7 46 0.08611
7 35 0.1867
7 36 0.1981
7 19 0.1689
7 20 0.5185
7 68 0.2452
7 21 0.02716
7 70 0.04487
7 71 0.04487
7 22 0.08
7 37 0.0733
7 39 0.1564
7 23 0.2425
7 73 0.1883
7 33 0.293
7 24 0.12
7 48 0.05843
7 77 0.1411
7 25 0.336
7 79 0.1939
7 26 0.2234
7 38 0.07833
7 27 0.2217
7 80 0.05917
7 28 0.07417
7 47 0.02
7 81 0.0125
7 82 0.1863
7 40 0.527
7 29 0.2293
7 83 0.3515
7 34 0.6135
7 3 0.3346
7 84 0.3781
7 30 0.02741
7 1 0.135
49 50 0.7319
49 8 0.1961
49 9 0.1912
49 51 1000
49 52 0.5371
49 10 0.2865
49 11 0.04706
49 54 0.4426
49 55 0.7685
49 56 0.3973
49 57 0.3973
49 58 0.04255
49 14 0.04255
49 15 0.04255
49 16 0.6786
49 59 0.1917
49 41 0.04255
49 42 0.04255
49 60 0.03882
49 61 0.04255
49 62 0.2084
49 43 0.02979
49 63 0.03191
49 17 0.1873
49 64 0.02128
49 44 0.02128
49 18 0.02766
49 65 0.3094
49 2 0.677
49 45 0.0234
49 67 0.1198
49 46 0.0721
49 35 0.04255
49 36 0.0773
49 19 0.04255
49 20 0.2965
49 68 0.2491
49 21 0.0495
49 70 0.04301
49 71 0.04301
49 22 0.04681
49 37 0.08105
49 39 0.1145
49 23 0.04468
49 33 0.249
49 24 0.04255
49 25 0.2917
49 26 0.04766
49 38 0.05191
49 27 0.05106
49 80 0.03617
49 28 0.03617
49 47 0.03191
49 81 0.01915
49 40 0.705
49 29 0.05734
49 34 0.5352
49 3 0.2872
49 1 0.0952
50 8 0.7269
50 9 0.5514
50 51 1000
50 52 1000
50 53 1000
50 10 0.4714
50 11 0.1376
50 12 0.235
50 13 0.3302
50 54 0.6065
50 55 1000
50 56 0.5024
50 57 0.5024
50 58 0.4383
50 14 0.4
50 15 0.45
50 16 0.611
50 59 0.4099
50 41 0.3904
50 42 0.3415
50 60 0.2101
50 61 0.3468
50 62 0.3564
50 43 0.2968
50 63 0.3245
50 17 0.1343
50 64 0.3191
50 44 0.3096
50 18 0.3319
50 65 1000
50 2 1000
50 45 0.2947
50 66 0.4523
50 67 0.4788
50 46 0.4399
50 35 0.4511
50 36 0.4756
50 19 0.4599
50 20 0.6039
50 68 0.8445
50 69 0.6572
50 21 0.3464
50 70 0.2278
50 71 0.2278
50 22 0.4074
50 72 0.2955
50 37 0.4491
50 39 0.5272
50 23 0.4553
50 73 0.2823
50 74 0.2671
50 75 0.2671
50 33 0.5794
50 24 0.3926
50 48 0.1087
50 76 0.09842
50 77 0.2824
50 78 0.2394
50 25 1000
50 79 0.2126
50 26 0.4519
50 38 0.4232
50 27 0.4457
50 80 0.3851
50 28 0.3777
50 47 0.3255
50 81 0.2149
50 82 1000
50 40 1.136
50 29 0.4532
50 83 0.3951
50 34 0.6343
50 3 0.2119
50 84 0.2652
50 30 0.06545
50 31 0.1049
50 1 0.3039
8 9 0.2058
8 51 1000
8 52 0.5637
8 53 0.6405
8 10 0.3427
8 11 0.06755
8 12 0.3478
8 13 0.0509
8 54 0.4599
8 55 0.7692
8 56 0.3526
8 57 0.3526
8 58 0.07692
8 14 0.06795
8 15 0.07821
8 16 0.2779
8 59 0.3723
8 41 0.08846
8 42 0.05513
8 60 0.07267
8 61 0.08205
